""	"X"	"Y"	"Z"
"70"	0.774949083503055	0.0957230142566191	2
"71"	0.779022403258656	0.0509164969450102	2
"72"	0.789205702647658	0.138492871690428	2
"73"	0.832993890020367	0.152749490835031	3
"74"	0.847250509164969	0.10183299389002	2
"75"	0.887983706720978	0.0122199592668024	2
"76"	0.906313645621181	0.0885947046843177	2
"77"	0.938900203665988	0.00509164969450102	2
"78"	0.945010183299389	0.0580448065173116	2
"79"	0.978615071283096	0.129327902240326	2
"80"	0.993890020366599	0.00305498981670061	2
"81"	0	0.465376782077393	2
"82"	0.00203665987780041	0.557026476578411	3
"83"	0.00203665987780041	0.647657841140529	3
"84"	0.00305498981670061	0.228105906313646	2
"85"	0.00610997963340122	0.364562118126273	2
"86"	0.010183299389002	0.169042769857434	2
"87"	0.0162932790224033	0.537678207739308	2
"88"	0.0173116089613035	0.621181262729124	3
"89"	0.0193482688391039	0.506109979633401	2
"90"	0.0203665987780041	0.296334012219959	2
"91"	0.0213849287169043	0.474541751527495	2
"92"	0.0213849287169043	0.567209775967413	2
"93"	0.0376782077393075	0.422606924643585	2
"94"	0.0376782077393075	0.491853360488798	2
"95"	0.0376782077393075	0.655804480651731	3
"96"	0.0397148676171079	0.582484725050917	2
"97"	0.0437881873727088	0.345213849287169	2
"98"	0.0519348268839104	0.287169042769857	2
"99"	0.0580448065173116	0.315682281059063	2
"100"	0.0661914460285132	0.40020366598778	2
"101"	0.0753564154786151	0.346232179226069	2
"102"	0.0753564154786151	0.475560081466395	2
"103"	0.0865580448065173	0.182281059063136	2
"104"	0.0906313645621181	0.582484725050917	2
"105"	0.09979633401222	0.523421588594705	3
"106"	0.10183299389002	0.288187372708758	2
"107"	0.104887983706721	0.408350305498982	2
"108"	0.105906313645621	0.560081466395112	3
"109"	0.106924643584521	0.60081466395112	2
"110"	0.117107942973523	0.224032586558045	2
"111"	0.120162932790224	0.247454175152749	2
"112"	0.124236252545825	0.378818737270876	3
"113"	0.124236252545825	0.591649694501018	1
"114"	0.126272912423625	0.287169042769857	2
"115"	0.129327902240326	0.656822810590631	2
"116"	0.133401221995927	0.607942973523422	3
"117"	0.135437881873727	0.322810590631365	2
"118"	0.137474541751527	0.167006109979633	2
"119"	0.140529531568228	0.458248472505092	3
"120"	0.142566191446029	0.245417515274949	2
"121"	0.142566191446029	0.4979633401222	3
"122"	0.14765784114053	0.627291242362525	2
"123"	0.161914460285132	0.430753564154786	3
"124"	0.162932790224033	0.39918533604888	3
"125"	0.163951120162933	0.457230142566191	3
"126"	0.164969450101833	0.234215885947047	3
"127"	0.169042769857434	0.553971486761711	3
"128"	0.172097759674134	0.526476578411405	2
"129"	0.181262729124236	0.194501018329939	3
"130"	0.186354378818737	0.567209775967413	2
"131"	0.192464358452138	0.163951120162933	1
"132"	0.196537678207739	0.381873727087576	3
"133"	0.20162932790224	0.24949083503055	2
"134"	0.203665987780041	0.44908350305499	3
"135"	0.204684317718941	0.303462321792261	3
"136"	0.205702647657841	0.223014256619145	2
"137"	0.205702647657841	0.532586558044806	2
"138"	0.206720977596741	0.180244399185336	3
"139"	0.227087576374745	0.526476578411405	2
"140"	0.228105906313646	0.545824847250509	2
"141"	0.228105906313646	0.615071283095723	2
"142"	0.230142566191446	0.376782077393075	3
"143"	0.234215885947047	0.405295315682281	1
"144"	0.243380855397149	0.226069246435845	1
"145"	0.244399185336049	0.179226069246436	1
"146"	0.25152749490835	0.575356415478615	2
"147"	0.253564154786151	0.384928716904277	1
"148"	0.255600814663951	0.646639511201629	2
"149"	0.257637474541752	0.517311608961303	2
"150"	0.259674134419552	0.60183299389002	2
"151"	0.264765784114053	0.424643584521385	1
"152"	0.269857433808554	0.211812627291242	1
"153"	0.270875763747454	0.373727087576375	1
"154"	0.274949083503055	0.290224032586558	2
"155"	0.278004073319756	0.173116089613035	1
"156"	0.281059063136456	0.457230142566191	1
"157"	0.282077393075356	0.35030549898167	3
"158"	0.296334012219959	0.430753564154786	1
"159"	0.30142566191446	0.242362525458248	3
"160"	0.312627291242363	0.195519348268839	3
"161"	0.321792260692464	0.324847250509165	3
"162"	0.321792260692464	0.596741344195519	3
"163"	0.331975560081466	0.171079429735234	3
"164"	0.340122199592668	0.425661914460285	1
"165"	0.342158859470468	0.359470468431772	2
"166"	0.343177189409369	0.392057026476578	1
"167"	0.34928716904277	0.308553971486762	2
"168"	0.35030549898167	0.245417515274949	3
"169"	0.353360488798371	0.554989816700611	3
"170"	0.355397148676171	0.205702647657841	3
"171"	0.355397148676171	0.476578411405295	3
"172"	0.362525458248472	0.524439918533605	3
"173"	0.364562118126273	0.420570264765784	1
"174"	0.368635437881874	0.241344195519348	2
"175"	0.371690427698574	0.594704684317719	1
"176"	0.373727087576375	0.163951120162933	3
"177"	0.373727087576375	0.465376782077393	3
"178"	0.374745417515275	0.267820773930754	2
"179"	0.380855397148676	0.562118126272912	3
"180"	0.383910386965377	0.623217922606925	3
"181"	0.385947046843177	0.445010183299389	3
"182"	0.385947046843177	0.657841140529532	3
"183"	0.390020366598778	0.242362525458248	2
"184"	0.390020366598778	0.365580448065173	2
"185"	0.393075356415479	0.174134419551935	3
"186"	0.395112016293279	0.59979633401222	3
"187"	0.412423625254582	0.373727087576375	3
"188"	0.413441955193483	0.457230142566191	3
"189"	0.415478615071283	0.205702647657841	3
"190"	0.415478615071283	0.255600814663951	2
"191"	0.437881873727088	0.363543788187373	3
"192"	0.443991853360489	0.167006109979633	2
"193"	0.44806517311609	0.480651731160896	2
"194"	0.453156822810591	0.245417515274949	2
"195"	0.453156822810591	0.59775967413442	2
"196"	0.462321792260692	0.408350305498982	3
"197"	0.462321792260692	0.522403258655805	2
"198"	0.466395112016293	0.183299389002037	2
"199"	0.466395112016293	0.381873727087576	3
"200"	0.472505091649695	0.484725050916497	2
"201"	0.479633401221996	0.39816700610998	2
"202"	0.487780040733198	0.372708757637475	3
"203"	0.491853360488798	0.307535641547862	2
"204"	0.491853360488798	0.411405295315682	3
"205"	0.493890020366599	0.244399185336049	2
"206"	0.495926680244399	0.328920570264766	2
"207"	0.496945010183299	0.625254582484725	2
"208"	0.4979633401222	0.171079429735234	2
"209"	0.5	0.60081466395112	2
"210"	0.511201629327902	0.244399185336049	2
"211"	0.511201629327902	0.34826883910387	3
"212"	0.514256619144603	0.619144602851324	2
"213"	0.515274949083503	0.45213849287169	3
"214"	0.518329938900204	0.652749490835031	2
"215"	0.528513238289206	0.403258655804481	1
"216"	0.531568228105906	0.365580448065173	3
"217"	0.534623217922607	0.533604887983707	2
"218"	0.538696537678208	0.457230142566191	3
"219"	0.546843177189409	0.60183299389002	2
"220"	0.55091649694501	0.258655804480652	2
"221"	0.556008146639511	0.182281059063136	2
"222"	0.562118126272912	0.431771894093686	3
"223"	0.562118126272912	0.456211812627291	2
"224"	0.566191446028513	0.640529531568228	2
"225"	0.579429735234216	0.171079429735234	2
"226"	0.585539714867617	0.512219959266802	2
"227"	0.586558044806517	0.55091649694501	2
"228"	0.590631364562118	0.583503054989817	2
"229"	0.591649694501018	0.468431771894094	3
"230"	0.593686354378819	0.415478615071283	2
"231"	0.596741344195519	0.180244399185336	2
"232"	0.596741344195519	0.353360488798371	2
"233"	0.59979633401222	0.221995926680244	2
"234"	0.609979633401222	0.332993890020367	2
"235"	0.613034623217923	0.307535641547862	2
"236"	0.613034623217923	0.569246435845214	2
"237"	0.620162932790224	0.284114052953157	3
"238"	0.620162932790224	0.406313645621181	1
"239"	0.626272912423625	0.186354378818737	2
"240"	0.631364562118126	0.559063136456212	2
"241"	0.639511201629328	0.491853360488798	2
"242"	0.640529531568228	0.467413441955193	3
"243"	0.643584521384929	0.539714867617108	3
"244"	0.644602851323829	0.213849287169043	2
"245"	0.645621181262729	0.40122199592668	3
"246"	0.667006109979633	0.634419551934827	2
"247"	0.668024439918534	0.39816700610998	2
"248"	0.672097759674134	0.269857433808554	3
"249"	0.679226069246436	0.490835030549898	1
"250"	0.687372708757637	0.243380855397149	3
"251"	0.687372708757637	0.567209775967413	2
"252"	0.688391038696538	0.545824847250509	3
"253"	0.693482688391039	0.431771894093686	2
"254"	0.696537678207739	0.335030549898167	2
"255"	0.704684317718941	0.281059063136456	3
"256"	0.704684317718941	0.40020366598778	1
"257"	0.705702647657841	0.468431771894094	1
"258"	0.709775967413442	0.610997963340122	2
"259"	0.710794297352342	0.539714867617108	1
"260"	0.714867617107943	0.520366598778004	1
"261"	0.718940936863544	0.44806517311609	1
"262"	0.724032586558045	0.487780040733198	1
"263"	0.729124236252546	0.313645621181263	2
"264"	0.729124236252546	0.579429735234216	3
"265"	0.743380855397149	0.176171079429735	3
"266"	0.746435845213849	0.356415478615071	2
"267"	0.75050916496945	0.617107942973523	2
"268"	0.753564154786151	0.288187372708758	2
"269"	0.753564154786151	0.573319755600815	2
"270"	0.764765784114053	0.403258655804481	2
"271"	0.764765784114053	0.432790224032587	3
"272"	0.767820773930754	0.488798370672098	3
"273"	0.773930753564155	0.618126272912424	2
"274"	0.780040733197556	0.54786150712831	2
"275"	0.795315682281059	0.596741344195519	2
"276"	0.805498981670061	0.54786150712831	2
"277"	0.806517311608961	0.639511201629328	2
"278"	0.811608961303462	0.175152749490835	2
"279"	0.815682281059063	0.574338085539715	2
"280"	0.823828920570265	0.313645621181263	2
"281"	0.825865580448065	0.659877800407332	2
"282"	0.827902240325866	0.213849287169043	2
"283"	0.834012219959267	0.456211812627291	2
"284"	0.837067209775967	0.184317718940937	3
"285"	0.837067209775967	0.367617107942974	2
"286"	0.844195519348269	0.4979633401222	2
"287"	0.844195519348269	0.644602851323829	2
"288"	0.84928716904277	0.163951120162933	2
"289"	0.862525458248472	0.212830957230143	2
"290"	0.862525458248472	0.540733197556008	2
"291"	0.868635437881874	0.342158859470468	2
"292"	0.879837067209776	0.429735234215886	2
"293"	0.886965376782077	0.178207739307536	2
"294"	0.886965376782077	0.495926680244399	2
"295"	0.894093686354379	0.608961303462322	2
"296"	0.89918533604888	0.368635437881874	2
"297"	0.90122199592668	0.454175152749491	2
"298"	0.905295315682281	0.290224032586558	2
"299"	0.920570264765784	0.5020366598778	2
"300"	0.924643584521385	0.420570264765784	2
"301"	0.924643584521385	0.527494908350306	2
"302"	0.928716904276986	0.290224032586558	2
"303"	0.933808553971487	0.628309572301426	2
"304"	0.935845213849287	0.347250509164969	2
"305"	0.936863543788187	0.378818737270876	2
"306"	0.937881873727088	0.304480651731161	2
"307"	0.940936863543788	0.233197556008147	2
"308"	0.942973523421589	0.176171079429735	2
"309"	0.945010183299389	0.213849287169043	2
"310"	0.94908350305499	0.473523421588595	3
"311"	0.95112016293279	0.267820773930754	3
"312"	0.973523421588595	0.520366598778004	3
"313"	0.975560081466395	0.24847250509165	3
"314"	0.986761710794297	0.504073319755601	3
"315"	0.986761710794297	0.658859470468432	2
"316"	0.987780040733198	0.622199592668024	2
"317"	0.988798370672098	0.544806517311609	3
"318"	0.996945010183299	0.474541751527495	3
"319"	0.9979633401222	0.247454175152749	3
"320"	1	0.191446028513238	2
"321"	0.0356415478615071	0.687372708757637	3
"322"	0.0366598778004073	0.707739307535642	3
"323"	0.0519348268839104	0.677189409368635	3
"324"	0.123217922606925	0.684317718940937	2
"325"	0.143584521384929	0.69959266802444	2
"326"	0.189409368635438	0.680244399185336	2
"327"	0.231160896130346	0.676171079429735	2
"328"	0.246435845213849	0.70162932790224	2
"329"	0.308553971486762	0.696537678207739	2
"330"	0.377800407331976	0.675152749490835	3
"331"	0.40224032586558	0.684317718940937	1
"332"	0.415478615071283	0.702647657841141	3
"333"	0.460285132382892	0.707739307535642	2
"334"	0.619144602851324	0.702647657841141	2
"335"	0.714867617107943	0.70061099796334	2
"336"	0.772912423625255	0.682281059063136	2
"337"	0.793279022403259	0.70162932790224	3
"338"	0.830957230142566	0.676171079429735	2
"339"	0.84826883910387	0.675152749490835	2
"340"	0.863543788187373	0.682281059063136	3
"341"	0.90020366598778	0.694501018329939	2
